cik,ticker,name,is_known_case,fiscal_year,mdna_found,doc_word_count,lm_negative,lm_positive,lm_uncertainty,lm_litigious,lm_strong_modal,lm_weak_modal,hedging,net_tone,fls_freq,d_hedging,d_fls_freq,d_lm_negative,d_lm_uncertainty,d_net_tone,hedging_rise,fls_drop,tone_shift,available_as_of,available_as_of_accession,fiscal_period_end,available_as_of_form,acceptance_datetime,knowable_next_day
21344,KO,Coca-Cola,False,2012,True,32663,0.01135841778158773,0.01175642163916358,0.010378715978324097,0.0025411015522150446,0.0019287879251752749,0.0022349447386951597,0.012613660717019257,0.00039800385757585036,0.012736123442427211,0.0003337648358372018,-0.0012892937984241137,0.0003340723520976058,0.00015057327429714856,0.000336757494078683,False,False,False,2013-02-27,0000021344-13-000007,2012-12-31,10-K,2013-02-27T17:22:03.000Z,False
21344,KO,Coca-Cola,False,2013,True,27766,0.012785421018511848,0.011560901822372686,0.01166894763379673,0.0026291147446517323,0.0019808398761074694,0.00255708420370237,0.0142260318374991,-0.001224519196139163,0.014190016567024418,0.0016123711204798427,0.001453893124597207,0.0014270032369241188,0.001290231655472632,-0.0016225230537150132,False,False,False,2014-02-27,0000021344-14-000008,2013-12-31,10-K,2014-02-27T18:24:23.000Z,False
21344,KO,Coca-Cola,False,2014,True,26826,0.012450607619473645,0.01040035786177589,0.01207783493625587,0.003205845075672855,0.0023111906359501977,0.002646686050846194,0.014724520987102065,-0.0020502497576977557,0.015544620890181167,0.000498489149602965,0.0013546043231567485,-0.0003348133990382033,0.0004088873024591412,-0.0008257305615585928,False,False,False,2015-02-25,0000021344-15-000005,2014-12-31,10-K,2015-02-25T20:11:06.000Z,False
21344,KO,Coca-Cola,False,2015,True,26594,0.013348875686245017,0.010453485748665113,0.011393547416710536,0.0034218244716853427,0.002444160336918102,0.0025193652703617356,0.013912912687072272,-0.002895389937579905,0.015830638489884936,-0.0008116083000297928,0.0002860175997037688,0.0008982680667713721,-0.0006842875195453343,-0.0008451401798821494,False,False,False,2016-02-25,0000021344-16-000050,2015-12-31,10-K,2016-02-25T19:48:38.000Z,False
21344,KO,Coca-Cola,False,2016,True,27103,0.013282662435892706,0.009740619119654651,0.01077371508689075,0.0037265247389587867,0.001992399365383906,0.002656532487178541,0.013430247574069291,-0.0035420433162380548,0.014942995240379293,-0.0004826651130029804,-0.0008876432495056423,-6.621325035231079e-05,-0.0006198323298197868,-0.0006466533786581496,False,False,False,2017-02-24,0000021344-17-000009,2016-12-31,10-K,2017-02-24T16:34:47.000Z,False
21344,KO,Coca-Cola,False,2017,True,27140,0.013448784082535003,0.009690493736182757,0.010980103168754606,0.003795136330140015,0.0022844509948415624,0.0023581429624170967,0.013338246131171702,-0.0037582903463522477,0.01466470154753132,-9.200144289758967e-05,-0.0002782936928479741,0.00016612164664229698,0.00020638808186385603,-0.00021624703011419296,False,False,False,2018-02-23,0000021344-18-000008,2017-12-31,10-K,2018-02-23T16:20:20.000Z,False
21344,KO,Coca-Cola,False,2018,True,26322,0.01337284400881392,0.009573740597219056,0.011625256439480283,0.0040650406504065045,0.001975533774029329,0.002697363422232353,0.014322619861712635,-0.0037991034115948635,0.013980700554669098,0.0009843737305409335,-0.0006840009928622218,-7.594007372108309e-05,0.000645153270725677,-4.0813065242615784e-05,False,False,False,2019-02-21,0000021344-19-000014,2018-12-31,10-K,2019-02-21T21:55:42.000Z,True
21344,KO,Coca-Cola,False,2019,True,23162,0.014074777653052413,0.012477333563595544,0.011009411967878422,0.003194888178913738,0.0018996632415162766,0.0026336240393748382,0.01364303600725326,-0.001597444089456869,0.014247474311372075,-0.0006795838544593757,0.0002667737567029777,0.0007019336442384925,-0.0006158444716018608,0.0022016593221379946,False,False,False,2020-02-24,0000021344-20-000006,2019-12-31,10-K,2020-02-24T21:08:17.000Z,True
21344,KO,Coca-Cola,False,2020,True,23020,0.029626411815812336,0.009296264118158124,0.02167680278019114,0.01524761077324066,0.0016507384882710687,0.015942658557775848,0.03761946133796699,-0.020330147697654215,0.010860121633362294,0.02397642533071373,-0.0033873526780097817,0.015551634162759924,0.010667390812312718,-0.018732703608197347,True,False,True,2021-02-25,0000021344-21-000008,2020-12-31,10-K,2021-02-25T18:47:17.000Z,False
21344,KO,Coca-Cola,False,2021,True,23309,0.03028872967523274,0.009223904929426402,0.02196576429705264,0.016774636406538247,0.0016731734523145567,0.01600240250546999,0.03796816680252263,-0.02106482474580634,0.010253550130850744,0.0003487054645556417,-0.0006065715025115499,0.0006623178594204054,0.0002889615168615023,-0.0007346770481521242,False,False,False,2022-02-22,0000021344-22-000009,2021-12-31,10-K,2022-02-22T20:45:48.000Z,False
21344,KO,Coca-Cola,False,2022,True,24022,0.03101323786529015,0.009366414120389643,0.02143868120889185,0.017317458995920406,0.0016235117808675382,0.015277662143035551,0.0367163433519274,-0.02164682374490051,0.011364582466072767,-0.001251823450595227,0.0011110323352220234,0.0007245081900574095,-0.0005270830881607923,-0.0005819989990941687,False,False,False,2023-02-21,0000021344-23-000011,2022-12-31,10-K,2023-02-21T21:03:20.000Z,True
21344,KO,Coca-Cola,False,2023,True,25364,0.0311465068601167,0.009462229932187352,0.021920832676234032,0.01805708878725753,0.0016558902381327866,0.014587604478788834,0.03650843715502287,-0.02168427692792935,0.01190663933133575,-0.0002079061969045351,0.0005420568652629836,0.00013326899482654989,0.0004821514673421824,-3.7453183028841874e-05,False,False,False,2024-02-20,0000021344-24-000009,2023-12-31,10-K,2024-02-20T18:21:24.000Z,False
21344,KO,Coca-Cola,False,2024,True,25926,0.03189848029005631,0.009488544318444805,0.021599938285890612,0.019054231273624933,0.001388567461235825,0.014425673069505516,0.03602561135539613,-0.02240993597161151,0.011609966828666204,-0.00048282579962673905,-0.0002966725026695462,0.0007519734299396112,-0.00032089439034341943,-0.0007256590436821586,False,False,False,2025-02-20,0000021344-25-000011,2024-12-31,10-K,2025-02-20T20:17:12.000Z,False
21344,KO,Coca-Cola,False,2025,True,16021,0.013856812933025405,0.009737219898882717,0.012982959865176955,0.006990824542787591,0.0023094688221709007,0.0034329941951189063,0.016415954060295862,-0.004119593034142687,0.018475750577367205,-0.019609657295100266,0.006865783748701001,-0.01804166735703091,-0.008616978420713657,0.018290342937468822,False,False,False,2026-02-20,0001628280-26-010047,2025-12-31,10-K,2026-02-20T14:46:32.000Z,False
40545,GE,General Electric,True,2009,True,33381,0.014229651598214554,0.007129804379736976,0.009975734699379887,0.006830232767142986,0.002037086965639136,0.0022467870944549296,0.012222521793834816,-0.0070998472184775775,0.01749498217548905,,,,,,False,False,False,2010-02-19,0000040545-10-000010,2009-12-31,10-K,2010-02-19T22:16:21.000Z,True
40545,GE,General Electric,True,2010,True,41713,0.016182005609761945,0.006688562318701604,0.010332510248603552,0.00690432239349843,0.0013185337904250475,0.0024452808476973604,0.012777791096300914,-0.009493443291060341,0.015271018627286458,0.0005552693024660979,-0.0022239635482025916,0.0019523540115473914,0.00035677554922366496,-0.002393596072582764,False,False,False,2011-02-25,0001193125-11-047479,2010-12-31,10-K,2011-02-25T21:33:50.000Z,True
40545,GE,General Electric,True,2011,True,40657,0.016331750989989423,0.006394962737044051,0.010330324421378852,0.007034459010748457,0.0011560124947733478,0.002582581105344713,0.012912905526723565,-0.009936788252945371,0.015938214821555944,0.00013511443042265106,0.000667196194269486,0.00014974538022747771,-2.185827224700232e-06,-0.00044334496188503,False,False,False,2012-02-24,0000040545-12-000016,2011-12-31,10-K,2012-02-24T21:29:18.000Z,True
40545,GE,General Electric,True,2012,True,40846,0.018288204475346424,0.0060471037555697,0.010821133036282623,0.008226019683689958,0.0012975566762963326,0.002693042158350879,0.013514175194633502,-0.012241100719776722,0.015521715712676885,0.0006012696679099372,-0.0004164991088790593,0.0019564534853570015,0.0004908086149037708,-0.0023043124668313507,False,False,False,2013-02-26,0000040545-13-000036,2012-12-31,10-K,2013-02-26T22:17:59.000Z,True
40545,GE,General Electric,True,2013,True,40069,0.018942324490254313,0.006563677656043325,0.010906186827722179,0.009109286480820584,0.001172976615338541,0.002645436621827348,0.013551623449549527,-0.012378646834210987,0.015598093289076343,3.744825491602474e-05,7.637757639945841e-05,0.0006541200149078885,8.505379143955612e-05,-0.0001375461144342647,False,False,False,2014-02-27,0000040554-14-000023,2013-12-31,10-K,2014-02-27T21:55:58.000Z,True
40545,GE,General Electric,True,2015,True,83049,0.017074257366133248,0.007682211706342039,0.013052535250273934,0.008199978326048477,0.00215535406808029,0.00311864080241785,0.016171176052691784,-0.009392045659791208,0.016399956652096953,,,,,,False,False,False,2016-02-26,0000040545-16-000145,2015-12-31,10-K,2016-02-26T21:06:12.000Z,True
40545,GE,General Electric,True,2016,True,87380,0.01669718471046006,0.007999542229343098,0.012588693064774548,0.008342870222018768,0.002094300755321584,0.0031700617990386816,0.01575875486381323,-0.00869764248111696,0.016159304188601512,-0.0004124211888785548,-0.00024065246349544087,-0.0003770726556731885,-0.0004638421854993857,0.000694403178674247,False,False,False,2017-02-24,0000040545-17-000010,2016-12-31,10-K,2017-02-24T22:21:03.000Z,True
40545,GE,General Electric,True,2017,True,97912,0.018455347659122476,0.007762072064711169,0.01239888879810442,0.009947708146090367,0.0022264890922460987,0.0034316529128196748,0.015830541710924094,-0.010693275594411309,0.017311463354849253,7.178684711086486e-05,0.001152159166247741,0.0017581629486624166,-0.0001898042666701287,-0.001995633113294348,False,False,False,2018-02-23,0000040545-18-000014,2017-12-31,10-K,2018-02-23T21:52:20.000Z,True
40545,GE,General Electric,True,2018,True,97778,0.018940866043486264,0.008928388799116366,0.013356787825482214,0.010155658737139233,0.002137495142056495,0.0037124915625191763,0.01706927938800139,-0.0100124772443699,0.017826095849782158,0.0012387376770772972,0.0005146324949329047,0.0004855183843637881,0.0009578990273777944,0.0006807983500414089,False,False,False,2019-02-26,0000040545-19-000014,2018-12-31,10-K,2019-02-26T21:36:51.000Z,True
40545,GE,General Electric,True,2019,True,78474,0.020911384662435965,0.009175013380227847,0.01266661569437011,0.01085709916660295,0.0015164258225654358,0.0036572622779519333,0.016323877972322043,-0.01173637128220812,0.01679537171547264,-0.0007454014156793483,-0.0010307241343095186,0.0019705186189497015,-0.0006901721311121049,-0.0017238940378382205,False,False,False,2020-02-24,0000040545-20-000009,2019-12-31,10-K,2020-02-24T21:34:07.000Z,True
40545,GE,General Electric,True,2020,True,73689,0.022364260608774715,0.009377247621761729,0.013774104683195593,0.01188779872165452,0.0015063306599356755,0.0041932988641452595,0.017967403547340853,-0.012987012987012988,0.018550937046234853,0.0016435255750188102,0.0017555653307622134,0.0014528759463387497,0.0011074889888254835,-0.0012506417048048675,False,False,False,2021-02-12,0000040545-21-000011,2020-12-31,10-K,2021-02-12T15:24:28.000Z,False
40545,GE,General Electric,True,2021,True,64313,0.02232830065461104,0.010604387915351484,0.01425839254894034,0.012050440812899414,0.002130206956602864,0.004509197207407523,0.01876758975634786,-0.01172391273925956,0.020726758198186992,0.0008001862090070075,0.0021758211519521398,-3.595995416367376e-05,0.00048428786574474664,0.0012631002477534285,False,False,False,2022-02-11,0000040545-22-000008,2021-12-31,10-K,2022-02-11T13:33:15.000Z,False
40545,GE,General Electric,True,2022,True,60768,0.022709320695102685,0.010169826224328594,0.014530674038967878,0.012588862559241706,0.0022544760400210638,0.004920352817272248,0.019451026856240127,-0.012539494470774092,0.020767509215376515,0.0006834370998922666,4.0751017189522704e-05,0.00038102004049164404,0.0002722814900275386,-0.0008155817315145322,False,False,False,2023-02-10,0000040545-23-000023,2022-12-31,10-K,2023-02-10T13:32:52.000Z,False
40545,GE,General Electric,True,2023,True,59121,0.022682295630994064,0.010216335988904111,0.014580267586813484,0.012127670370934186,0.0022157947260702626,0.004905194431758597,0.01948546201857208,-0.012465959642089951,0.02124456622858206,3.443516233195276e-05,0.0004770570132055438,-2.7025064108621155e-05,4.959354784560624e-05,7.35348286841405e-05,False,False,False,2024-02-02,0000040545-24-000027,2023-12-31,10-K,2024-02-02T11:31:30.000Z,False
40545,GE,General Electric,True,2024,True,55873,0.022998586079143773,0.009575286811161026,0.014783526927138331,0.013834947112200884,0.0018255687004456536,0.005279831045406547,0.02006335797254488,-0.013423299267982747,0.017271311724804467,0.0005778959539727985,-0.0039732545037775915,0.00031629044814970864,0.0002032593403248472,-0.0009573396258927957,False,False,False,2025-02-03,0000040545-25-000015,2024-12-31,10-K,2025-02-03T11:31:16.000Z,False
40545,GE,General Electric,True,2025,True,52963,0.02233634801653985,0.009648245001227271,0.015350338915846912,0.01376432603893284,0.0019636349904650417,0.005381115118101316,0.02073145403394823,-0.012688103015312577,0.01810698034476899,0.0006680960614033511,0.0008356686199645219,-0.0006622380626039245,0.0005668119887085807,0.00073519625267017,False,False,False,2026-01-29,0000040545-26-000008,2025-12-31,10-K,2026-01-29T11:32:04.000Z,False
50863,INTC,Intel,False,2009,True,3443,0.0014522218995062445,0.013650885855358699,0.0020331106593087424,0.0005808887598024978,0.0005808887598024978,0.0014522218995062445,0.0034853325588149867,0.012198663955852455,0.0011617775196049957,,,,,,False,False,False,2010-02-22,0000950123-10-015237,2009-12-26,10-K,2010-02-22T17:14:00.000Z,False
50863,INTC,Intel,False,2010,True,2268,0.021164021164021163,0.004409171075837742,0.020282186948853614,0.004409171075837742,0.005731922398589065,0.007495590828924162,0.027777777777777776,-0.01675485008818342,0.02513227513227513,0.024292445218962788,0.023970497612670134,0.01971179926451492,0.01824907628954487,-0.028953514044035875,True,False,True,2011-02-18,0000950123-11-015783,2010-12-25,10-K,2011-02-18T17:20:31.000Z,False
50863,INTC,Intel,False,2011,True,1680,0.007738095238095238,0.0,0.004166666666666667,0.0005952380952380953,0.0,0.0,0.004166666666666667,-0.007738095238095238,0.0017857142857142857,-0.02361111111111111,-0.023346560846560845,-0.013425925925925924,-0.01611552028218695,0.009016754850088182,False,True,True,2012-02-23,0001193125-12-075534,2011-12-31,10-K,2012-02-23T17:05:25.000Z,False
50863,INTC,Intel,False,2012,True,4138,0.014983083615273078,0.0026582890285161915,0.012808119864668923,0.0021749637506041568,0.002416626389560174,0.0028999516674722086,0.01570807153214113,-0.012324794586756888,0.0166747220879652,0.011541404865474465,0.014889007802250914,0.00724498837717784,0.008641453198002257,-0.0045866993486616495,True,False,True,2013-02-19,0001193125-13-065416,2012-12-29,10-K,2013-02-19T17:06:31.000Z,False
50863,INTC,Intel,False,2013,True,2640,0.015909090909090907,0.004545454545454545,0.010227272727272727,0.004166666666666667,0.0011363636363636363,0.0011363636363636363,0.011363636363636364,-0.011363636363636364,0.008333333333333333,-0.004344435168504766,-0.008341388754631867,0.000926007293817829,-0.002580847137396196,0.0009611582231205239,False,True,True,2014-02-14,0000050863-14-000020,2013-12-28,10-K,2014-02-14T09:08:47.000Z,False
50863,INTC,Intel,False,2014,True,4201,0.018090930730778387,0.008331349678647942,0.014044275172577957,0.0035705784337062606,0.0030945013092120925,0.0030945013092120925,0.01713877648179005,-0.009759581052130446,0.02070935491549631,0.005775140118153686,0.012376021582162977,0.00218183982168748,0.00381700244530523,0.0016040553115059183,True,False,True,2015-02-13,0000050863-15-000015,2014-12-27,10-K,2015-02-13T09:11:52.000Z,False
50863,INTC,Intel,False,2015,True,4197,0.0212056230640934,0.009054086252084823,0.010007147962830594,0.0045270431260424114,0.0035739814152966403,0.0026209197045508697,0.012628067667381462,-0.012151536812008578,0.015487252799618776,-0.004510708814408588,-0.005222102115877534,0.0031146923333150132,-0.004037127209747363,-0.002391955759878132,False,True,True,2016-02-12,0000050863-16-000105,2015-12-26,10-K,2016-02-12T08:09:19.000Z,False
50863,INTC,Intel,False,2016,True,3839,0.05027350872623079,0.0070330815316488665,0.04193800468872102,0.02005730659025788,0.0015629070070330815,0.03151862464183381,0.07345662933055483,-0.043240427194581925,0.007814535035165408,0.06082856166317337,-0.007672717764453368,0.02906788566213739,0.031930856725890425,-0.03108889038257335,True,True,True,2017-02-17,0000050863-17-000012,2016-12-31,10-K,2017-02-17T08:37:46.000Z,False
50863,INTC,Intel,False,2017,True,48341,0.019093523096336443,0.009350240996255766,0.01611468525682133,0.009288181874599202,0.001634223536956207,0.0072816036077036055,0.02339628886452494,-0.009743282100080677,0.013818497755528434,-0.05006034046602989,0.006003962720363026,-0.03117998562989435,-0.025823319431899687,0.033497145094501246,False,False,False,2018-02-16,0000050863-18-000007,2017-12-30,10-K,2018-02-16T08:31:45.000Z,False
50863,INTC,Intel,False,2018,True,55842,0.01930446617241503,0.012481644640234948,0.01466638014397765,0.008291250313384192,0.0016116901257118299,0.007091436553132051,0.021757816697109703,-0.006822821532180079,0.012320475627663766,-0.0016384721674152364,-0.0014980221278646684,0.00021094307607858603,-0.001448305112843681,0.002920460567900598,False,False,False,2019-02-01,0000050863-19-000007,2018-12-29,10-K,2019-02-01T09:00:50.000Z,False
50863,INTC,Intel,False,2019,True,56254,0.01942972944146194,0.012621324705798699,0.012479112596437587,0.0073417001457674125,0.0020442990720659863,0.0051018594233298966,0.017580972019767483,-0.006808404735663242,0.013581256443986205,-0.0041768446773422195,0.0012607808163224397,0.0001252632690469102,-0.0021872675475400633,1.4416796516837464e-05,False,False,False,2020-01-24,0000050863-20-000011,2019-12-28,10-K,2020-01-23T18:39:55.000Z,False
50863,INTC,Intel,False,2020,True,61678,0.023055222283472225,0.01211128765524174,0.012776030351178703,0.009144265378254808,0.0021401472161872953,0.0053503680404682384,0.01812639839164694,-0.010943934628230487,0.014105515743052629,0.0005454263718794559,0.0005242592990664235,0.0036254928420102854,0.0002969177547411158,-0.004135529892567246,False,False,False,2021-01-22,0000050863-21-000010,2020-12-26,10-K,2021-01-21T19:06:04.000Z,False
50863,INTC,Intel,False,2021,True,63186,0.025037191782989902,0.011347450384578862,0.012866774285442978,0.010983445699996834,0.002579685373342196,0.005380938815560409,0.01824771310100339,-0.01368974139841104,0.01552559111195518,0.00012131470935644942,0.0014200753689025507,0.0019819694995176773,9.074393426427435e-05,-0.002745806770180553,False,False,False,2022-01-27,0000050863-22-000007,2021-12-25,10-K,2022-01-26T18:34:53.000Z,False
50863,INTC,Intel,False,2022,True,66033,0.02253418745172868,0.012251450032559478,0.013160086623354989,0.00758711553314252,0.0023624551360683296,0.005527539260672694,0.018687625884027684,-0.010282737419169203,0.01643117835021883,0.00043991278302429535,0.0009055872382636512,-0.002503004331261223,0.0002933123379120113,0.0034070039792418374,False,False,False,2023-01-27,0000050863-23-000006,2022-12-31,10-K,2023-01-26T18:31:20.000Z,False
50863,INTC,Intel,False,2023,True,66493,0.022739235709022,0.012482516956672131,0.013309671694764862,0.008076038079196306,0.002120523964928639,0.005519377979636955,0.018829049674401816,-0.010256718752349871,0.016964191719429113,0.00014142379037413236,0.0005330133692102827,0.0002050482572933214,0.0001495850714098735,2.601866681933157e-05,False,False,False,2024-01-26,0000050863-24-000010,2023-12-30,10-K,2024-01-25T18:38:16.000Z,False
